"","x","y","z","cluster_1___.pro..cambium","cluster_0___epidermis","cluster_2___cortex","cluster_3___dividing.cells","cluster_5___S.phase.cells","cluster_11___epidermis.dividing","cluster_8___xylem.parenchyma","cluster_6___dividing.cells","cluster_10___epidermis.dividing","cluster_4___floral.meristem","cluster_9___epidermis","cluster_7___mesophyll","cluster_12___phloem"
"833","36.8293","52.1265","38.8562",0.0978977076009249,0.217080648807955,0.131762445717729,0.109968509437304,0.0880710969282329,0.0376951809391775,0.0234321764571209,0.0385669668907537,0.0612765915412552,0.113434402700574,0.0320943046589468,0.0389490970659803,0.00976154583953945
"834","40.6064","13.0466","39.0922",0.0898451625997063,0.236764803542063,0.124988799913757,0.10696064410248,0.0870209539227674,0.0379467092873705,0.0218457748390048,0.0387240063129979,0.0634020494193236,0.103911114626505,0.0372440843806708,0.0416830253204753,0.00965898646262743
"835","30.9505","58.7828","38.9203",0.095692299374362,0.22599208567756,0.127642942342573,0.10829949476486,0.0865775572811081,0.0386761836531987,0.0227120727495897,0.0396732083765174,0.0623854075366131,0.109272278664127,0.0349719280361416,0.0385244251744376,0.00958580171008964
"836","38.7175","21.6067","37.2647",0.0942724342723003,0.225745341976109,0.12920134016385,0.108557768240118,0.0880202779712043,0.0381198800102439,0.0228679333701301,0.0389464348816675,0.0615267485789052,0.10596877444078,0.0353953111133721,0.0418013111773732,0.00958583632899993
"837","51.3479","16.9355","39.6554",0.0957852707623195,0.221794117834929,0.127793283717004,0.110590303895678,0.0894352595612245,0.0369352742544957,0.0220573186997971,0.0389262967800644,0.0620233040606039,0.110688486617143,0.0334839277839813,0.0411293460542566,0.00936229546488477
"838","47.3413","18.6642","36.0463",0.0976234916163348,0.219327296209023,0.126297171009034,0.110689879698322,0.0902217114851537,0.0375716308353702,0.0226655354458265,0.0397729917994752,0.0622801496711584,0.111657827606699,0.0325802013394027,0.0399552322102411,0.0093583054105974
"840","83.4203","16.3377","42.4568",0.0898065760613177,0.23699498156357,0.124867628509067,0.106934019159585,0.0869701551942782,0.0379694062230585,0.0218203653311254,0.0387881499818025,0.0634114009413394,0.10377931714446,0.0373425201998293,0.0416803223000798,0.00964314606520281
"841","18.2591","54.6187","39.5006",0.0947326871094379,0.230845905348634,0.120792510379605,0.108536192900678,0.0882746155793257,0.0388744019026268,0.0214610753196168,0.0417134480363081,0.0638373108209707,0.106249861237713,0.0363724012033956,0.0392579427259022,0.00906010880090971
"842","30.1049","50.8267","38.6068",0.0964056032588112,0.2226285225686,0.125420118864772,0.109827574772226,0.0899714233255199,0.0379203094777114,0.0223967354083494,0.039462786529176,0.0631293441528587,0.11101848496657,0.0329036505380384,0.0393350070742009,0.00957920555641617
"843","33.9441","16.8481","39.8215",0.0924553183720342,0.233375854028549,0.126216155350865,0.10685559559742,0.0866920734515696,0.0386589112639811,0.022420718215952,0.0392777108424735,0.0627446641597768,0.103750267709444,0.0372146651501429,0.0407259189115478,0.00961113343050132
"844","55.6604","71.9068","38.9725",0.100184463423493,0.215033362093653,0.128376248173181,0.110952132663466,0.0906131354281764,0.0368766854060662,0.0240564860356847,0.0390808438636692,0.0616572491772322,0.113129915084111,0.0316192443329287,0.0387094356182026,0.00970297925841435
"845","70.75","12.3564","39.1086",0.0909325967417868,0.233973821239199,0.126121452013595,0.107384962048222,0.0870154362658063,0.0376965500113536,0.0223796052775241,0.0388251534749535,0.0628472503760876,0.104813546914446,0.0367409788424603,0.0416934740397426,0.00957917156379226
"846","34.8335","48.8927","38.575",0.0979534530500951,0.216806681823389,0.13193537910145,0.11000318312774,0.0881175378072327,0.037656579025635,0.0234709407631832,0.038493843844128,0.061257955037842,0.113608860595067,0.0319693050425202,0.0389504329714543,0.00978020638964489
"847","67.9418","16.5618","40.9239",0.093637009725139,0.223328407962506,0.128593408814083,0.110530350628239,0.0897532040177702,0.0371641083219232,0.0217911360308833,0.0386270018474306,0.0626553474105863,0.108806544786896,0.0338992868863741,0.0416976181038618,0.00951929894954351
"848","97.4151","36.0419","39.2135",0.0947645193340978,0.230571975287336,0.120973171990115,0.10858027518213,0.0883292161238177,0.0388439613283036,0.0214968951197901,0.0415911772028524,0.0638454258525351,0.106445391824865,0.0362257108796271,0.0392499537787092,0.00908536225761809
"849","97.1098","40.3029","37.9991",0.0951452086405223,0.22876042123296,0.121996843744632,0.108875728786272,0.0887256096152942,0.0386428651128447,0.0216993425099795,0.0410694033761252,0.063689795445411,0.107499429692985,0.0354445749533394,0.0392751410967549,0.00919987733627629
"850","57.2614","64.4634","40.229",0.100470386416907,0.213827755081429,0.129954616397405,0.110445144735351,0.0903123215683959,0.0368260984535568,0.0246621119505767,0.0382689978855411,0.0610822139455137,0.114368943513497,0.0309084296309353,0.0389745132204145,0.00990125359286542
"851","74.3124","19.2686","40.7221",0.0972934500344641,0.220013041570502,0.125706127613624,0.110631408574558,0.0904759625284388,0.0377631348943009,0.0223594336911484,0.0398167915185913,0.0626289093397677,0.111470105420671,0.0326693640268588,0.0397794538012473,0.0093928807334675
"852","83.4551","55.8842","38.1317",0.0960994738863734,0.224345574594258,0.125424075559407,0.109444078736018,0.087598387205979,0.0384513095894114,0.0228172840213085,0.0405329186116336,0.0629643401252924,0.110188146060326,0.0341547518505801,0.0385271224601057,0.00945271449787295
"853","92.1539","38.5488","38.6",0.0956164150679157,0.226409727226989,0.123306665627787,0.10924317473129,0.0892115424780086,0.03837010493837,0.0219629471181562,0.040417226508999,0.0634926501909509,0.108859756989566,0.0344502509402412,0.0393002964458105,0.00935025900948307
"854","37.1005","59.8536","39.752",0.0982558386630412,0.215588884490268,0.129438288087976,0.111051976403817,0.0891744753015416,0.0374157368753738,0.0235840426111985,0.0392843631086994,0.0619262095542203,0.114435325807278,0.0312611589672231,0.0389210196218105,0.00965783756727395
"855","77.5238","52.6697","39.5016",0.0981306128586739,0.21617565115527,0.129088188267646,0.110980150850937,0.0890624690698295,0.0375036262329149,0.0235094504808094,0.0394296125316657,0.0619860111387299,0.11407717531268,0.0315087417481035,0.038923763517717,0.00962309358388745
"856","86.9786","17.4423","38.1957",0.0923061951289453,0.234164069655046,0.125760935644329,0.106742112959635,0.0865270138006919,0.0387426779409996,0.0223315319391724,0.0394975178600957,0.0627844349919592,0.103283076423148,0.0375769028590947,0.0407232157178437,0.00955667346056409
"857","41.7972","57.2588","40.1581",0.0984487729224386,0.214678397750242,0.12999346203575,0.111162631724028,0.0893445934731086,0.0372772182306409,0.0236983576514649,0.0390488729531985,0.0618515220694702,0.115009038879349,0.0308671732159256,0.0389224169534046,0.00971497337226589
"858","48.3995","75.2931","40.4053",0.0962870621138042,0.223438952104727,0.125973609137824,0.10956660110273,0.0877782417573436,0.038322189013276,0.0229305746358636,0.0402746841265914,0.0628989954929628,0.110751253079238,0.0337422171174659,0.0385298993251098,0.00951129960854155
"859","55.9192","77.5364","39.4261",0.0966000579632258,0.221890879312545,0.126892353094976,0.109772907584904,0.0880803795785341,0.0380999564375664,0.0231180532785449,0.0398541149105189,0.0627832661841634,0.111704252515163,0.0330632852911751,0.038533660209154,0.00961511888492386
"860","76.3319","45.0328","40.5843",0.0982434348688392,0.215645887755701,0.129406617023902,0.111044032003499,0.0891651562356219,0.0374210605014917,0.0235759542352506,0.0392923521036093,0.0619313723406981,0.114407630758358,0.0312851618702343,0.0389236787071261,0.00965643059715889
"861","80.687","62.4433","39.1223",0.0984379840249926,0.220966089455087,0.12622661787444,0.109689141103073,0.0895204899369679,0.0374836489510717,0.023622527457242,0.0395040845686614,0.0624998919731697,0.110816299751119,0.0331871948682732,0.0383313852699432,0.00970831789227342
"862","42.1806","50.6105","40.156",0.0984780852458737,0.214535978806307,0.130063827148264,0.111175796817861,0.0893780752313158,0.0372585497196259,0.0237144158851983,0.0390248546658862,0.0618289047386278,0.115074218896407,0.0308247373234968,0.0389209504837503,0.00972294506319153
"863","56.2368","13.9202","42.6822",0.093968588559258,0.223683878056473,0.128412193608841,0.110365315972555,0.0891609749133863,0.037153505043677,0.0220733315415241,0.0390463575499726,0.0623640431112722,0.108337975372258,0.0343224912413231,0.0417348546083978,0.00937686410862787
"864","63.7876","33.0866","40.1037",0.100932484919512,0.214760740657245,0.130065206428996,0.111317985534806,0.0903415487218091,0.0365186896319696,0.0234921915579011,0.0384566304829412,0.0614203268659616,0.111339939381019,0.033031383945357,0.0387121263355187,0.00962045807257178
"866","70.6583","67.8593","40.3469",0.100372142916401,0.214118167295947,0.128927163841614,0.111070780648459,0.0907833981185753,0.0367488313014633,0.0241721692369245,0.0388504651837669,0.0615772832839545,0.113689945318176,0.031226548098891,0.038709398840504,0.00976291999387212
"867","73.3268","62.1199","40.4285",0.100254876116957,0.214712955534985,0.128557075248956,0.110997456934192,0.0906690729497397,0.0368314817376016,0.0240950507736013,0.0390063224446746,0.061623833015254,0.113310929501277,0.0314902369331622,0.0387120914966761,0.00972293083402146
"868","74.1562","71.444","40.2652",0.0985844645865094,0.220278970169802,0.126624898563184,0.109786228540731,0.0896521835411551,0.0373891516981833,0.0237090991713605,0.039328293202342,0.0624331627763764,0.111225007932956,0.0328929612636257,0.0383300626135172,0.00974963513936628
"869","10.6924","38.5043","40.75",0.0919960825810562,0.232415336272212,0.124653550156273,0.108562967586676,0.0874334427343699,0.0379547877359703,0.0214850597249322,0.0401961676961163,0.0634261112683,0.104673821091887,0.0369966029164692,0.0409946998842254,0.00921317714250671
"870","21.2012","23.4116","35.5409",0.0891425060921535,0.240302684727783,0.123084245986225,0.10642948116439,0.0862766782080249,0.0382822922279489,0.0214757340502008,0.0396424552575049,0.0635951372705972,0.101929484170265,0.0387694660842124,0.0416482788282164,0.00942876202422533
"871","36.6253","56.3288","40.3404",0.097793835290624,0.217666311436511,0.131410877098928,0.109907354837325,0.0879511657799021,0.0377778273574336,0.0233617933348711,0.0387199425618034,0.0613110731184558,0.113065797448385,0.0323526107529878,0.0389609583182455,0.00972291481705631
"873","45.6178","17.2751","43.5636",0.0957427801817929,0.222025350436752,0.127642941566009,0.11055810763431,0.0893872516851759,0.0369633526725799,0.0220333647907956,0.0390037455276441,0.0620286559188393,0.110530046335468,0.0335931514553171,0.0411332569247144,0.00934495579803234
"874","50.7749","64.944","40.4782",0.0992155119584492,0.217539681390738,0.129297322660085,0.109735473155876,0.088879149618185,0.0372507381930353,0.0242574648560828,0.0389623532327632,0.0611715732308575,0.11236420769387,0.0321901657414763,0.0393456822952935,0.00979347145389793
"875","23.9","39.7826","42.1301",0.0970951536581321,0.22112007686154,0.125059541679684,0.110459831222678,0.0902537304792576,0.0378949518022988,0.0222303506082266,0.0401348528099569,0.0627142284922379,0.1107976565269,0.033141926206027,0.039781096710551,0.00932234443839876
"876","59.5608","38.8985","39.585",0.0979963760048784,0.216854307947868,0.128681287140771,0.11089528061888,0.088938768227096,0.0376007346675424,0.0234228831877419,0.0396146018622007,0.0620246867114617,0.113645949101037,0.0318041275487818,0.0389343750254489,0.00957918286322832
